id,dep_delayed_15min
42351,0.083193034
42352,0.2782429
42353,0.28386503
42354,0.118837126
42355,0.21057625
42356,0.026916025
42357,0.03130092
42358,0.5855699
42359,0.07736371
42360,0.10670782
42361,0.021653954
42362,0.20582624
42363,0.1844978
42364,0.22784823
42365,0.20509566
42366,0.29031312
42367,0.21057236
42368,0.1872893
42369,0.09819764
42370,0.1550026
42371,0.044782065
42372,0.06266049
42373,0.013057689
42374,0.009782537
42375,0.1966579
42376,0.22658433
42377,0.2374463
42378,0.10508078
42379,0.027795706
42380,0.21037626
42381,0.18909162
42382,0.04461093
42383,0.09560166
42384,0.21383765
42385,0.45886508
42386,0.16145647
42387,0.22097316
42388,0.013025105
42389,0.0659002
42390,0.08224219
42391,0.13150552
42392,0.30859253
42393,0.24216664
42394,0.12994522
42395,0.18120848
42396,0.14961089
42397,0.17037277
42398,0.43527898
42399,0.08214996
42400,0.09262933
42401,0.31794232
42402,0.2499696
42403,0.19489676
42404,0.13221966
42405,0.27075598
42406,0.08019747
42407,0.16845039
42408,0.069527075
42409,0.65760815
42410,0.26893497
42411,0.49108404
42412,0.015866054
42413,0.12041146
42414,0.1315533
42415,0.2724526
42416,0.64110065
42417,0.4000918
42418,0.10320024
42419,0.20768051
42420,0.19059941
42421,0.31534278
42422,0.119977474
42423,0.19184719
42424,0.015483587
42425,0.2287165
42426,0.33109206
42427,0.07109846
42428,0.31175876
42429,0.2107543
42430,0.14363067
42431,0.2682598
42432,0.19316319
42433,0.14862236
42434,0.16857797
42435,0.13540442
42436,0.19016244
42437,0.19499521
42438,0.51120496
42439,0.1720427
42440,0.20995212
42441,0.3969105
42442,0.4317024
42443,0.3175056
42444,0.11945346
42445,0.24536599
42446,0.19125298
42447,0.07841034
42448,0.20998023
42449,0.29302835
42450,0.046168335
42451,0.1765388
42452,0.3156192
42453,0.4602921
42454,0.02014188
42455,0.2604861
42456,0.058338586
42457,0.21877442
42458,0.3466918
42459,0.52175486
42460,0.19039746
42461,0.31608585
42462,0.033885285
42463,0.15828449
42464,0.20583262
42465,0.17502533
42466,0.101011544
42467,0.18821754
42468,0.019651517
42469,0.31611913
42470,0.13470086
42471,0.13268743
42472,0.1039429
42473,0.013440168
42474,0.14155541
42475,0.1986094
42476,0.3466655
42477,0.37719548
42478,0.14658418
42479,0.4941416
42480,0.10279668
42481,0.0827754
42482,0.0519296
42483,0.17068599
42484,0.13146569
42485,0.15352544
42486,0.17537013
42487,0.18832147
42488,0.15321143
42489,0.12722574
42490,0.20699957
42491,0.03201732
42492,0.3359819
42493,0.34380123
42494,0.36653838
42495,0.09578397
42496,0.11655564
42497,0.20736112
42498,0.10684095
42499,0.32026324
42500,0.11460189
42501,0.13562344
42502,0.2024688
42503,0.15765178
42504,0.3036414
42505,0.19775389
42506,0.22689489
42507,0.27701586
42508,0.06387468
42509,0.33776072
42510,0.31915322
42511,0.055449706
42512,0.3494845
42513,0.32255068
42514,0.12767203
42515,0.10409552
42516,0.29756653
42517,0.17603314
42518,0.06656273
42519,0.25359717
42520,0.028325438
42521,0.25836512
42522,0.028851934
42523,0.14406377
42524,0.17960067
42525,0.2322049
42526,0.050391622
42527,0.11693193
42528,0.30196533
42529,0.19482984
42530,0.039484806
42531,0.5742466
42532,0.20045988
42533,0.17738448
42534,0.23332508
42535,0.029579107
42536,0.31219998
42537,0.25364017
42538,0.25957355
42539,0.2823667
42540,0.18935089
42541,0.33403867
42542,0.13412486
42543,0.18461594
42544,0.4055355
42545,0.053805213
42546,0.33350918
42547,0.11170839
42548,0.3102006
42549,0.18530504
42550,0.33779612
42551,0.28877607
42552,0.21029235
42553,0.3644237
42554,0.2171341
42555,0.11076883
42556,0.15304457
42557,0.30595666
42558,0.29100984
42559,0.20416255
42560,0.2062491
42561,0.22959672
42562,0.015182794
42563,0.033155926
42564,0.3165699
42565,0.26555765
42566,0.2154957
42567,0.38360426
42568,0.19816507
42569,0.11794653
42570,0.09114251
42571,0.1931173
42572,0.22863273
42573,0.25593013
42574,0.20935379
42575,0.045421515
42576,0.5077929
42577,0.09263332
42578,0.5207683
42579,0.0532949
42580,0.11046909
42581,0.21168241
42582,0.12469761
42583,0.2818787
42584,0.08455395
42585,0.24931115
42586,0.031059742
42587,0.22377
42588,0.065901004
42589,0.037525967
42590,0.059633166
42591,0.3941329
42592,0.46627712
42593,0.41026115
42594,0.34018296
42595,0.27688366
42596,0.28565252
42597,0.04890563
42598,0.2937167
42599,0.105678774
42600,0.08252655
42601,0.23342617
42602,0.07116972
42603,0.17138354
42604,0.1516446
42605,0.3314527
42606,0.25859192
42607,0.2953621
42608,0.25677174
42609,0.16637841
42610,0.07819776
42611,0.12953025
42612,0.20607215
42613,0.20101672
42614,0.03655472
42615,0.19752991
42616,0.16979381
42617,0.03163668
42618,0.18521626
42619,0.3445647
42620,0.49043545
42621,0.23451592
42622,0.38988805
42623,0.26455876
42624,0.1891554
42625,0.31000558
42626,0.117987506
42627,0.45761618
42628,0.19493656
42629,0.16441831
42630,0.11662411
42631,0.16002789
42632,0.1860526
42633,0.107680365
42634,0.20732452
42635,0.10207448
42636,0.05635957
42637,0.16254413
42638,0.246932
42639,0.23630463
42640,0.061253026
42641,0.12671253
42642,0.2531912
42643,0.29454216
42644,0.0669415
42645,0.74364686
42646,0.47611
42647,0.07754681
42648,0.13535501
42649,0.036086597
42650,0.053013902
42651,0.01828018
42652,0.15349689
42653,0.0838173
42654,0.20761192
42655,0.102965415
42656,0.22265851
42657,0.13401873
42658,0.58288956
42659,0.098667905
42660,0.091616586
42661,0.2694367
42662,0.24350506
42663,0.24781625
42664,0.12741803
42665,0.17742123
42666,0.026477553
42667,0.03408295
42668,0.02143174
42669,0.16322732
42670,0.50010806
42671,0.15450439
42672,0.027781162
42673,0.018577442
42674,0.19992724
42675,0.5259789
42676,0.026322054
42677,0.4569047
42678,0.29068303
42679,0.08978907
42680,0.26211902
42681,0.1472558
42682,0.29977766
42683,0.20418578
42684,0.0461283
42685,0.24995615
42686,0.1720247
42687,0.1709961
42688,0.1605792
42689,0.03728048
42690,0.16808426
42691,0.09263296
42692,0.11586233
42693,0.021176483
42694,0.30592787
42695,0.12658536
42696,0.26901346
42697,0.21356401
42698,0.09041636
42699,0.18897578
42700,0.29734346
42701,0.23316793
42702,0.2354977
42703,0.7822652
42704,0.09986944
42705,0.40045413
42706,0.020820014
42707,0.039453913
42708,0.010906488
42709,0.102181494
42710,0.51662356
42711,0.014653517
42712,0.26269507
42713,0.0197435
42714,0.03733849
42715,0.1455806
42716,0.06556057
42717,0.17559938
42718,0.33812532
42719,0.0779348
42720,0.62579435
42721,0.115312144
42722,0.16798405
42723,0.3625788
42724,0.30553356
42725,0.07932916
42726,0.611386
42727,0.032971267
42728,0.4549072
42729,0.058266174
42730,0.263572
42731,0.14127049
42732,0.25928342
42733,0.045527887
42734,0.3629944
42735,0.38053772
42736,0.6264583
42737,0.18336014
42738,0.17533211
42739,0.06662188
42740,0.024864143
42741,0.19015895
42742,0.12958923
42743,0.43893373
42744,0.02238703
42745,0.16987225
42746,0.04372878
42747,0.22374311
42748,0.13436358
42749,0.18006428
42750,0.08352178
42751,0.13723019
42752,0.19547008
42753,0.07106383
42754,0.31536564
42755,0.16676475
42756,0.1129885
42757,0.1477373
42758,0.47628587
42759,0.17583355
42760,0.118950605
42761,0.059849232
42762,0.18967187
42763,0.24690555
42764,0.32306707
42765,0.25990927
42766,0.31770504
42767,0.0876856
42768,0.13023649
42769,0.05241031
42770,0.10685018
42771,0.07939304
42772,0.045267258
42773,0.18821312
42774,0.07248633
42775,0.2192443
42776,0.0125001315
42777,0.24340256
42778,0.13442974
42779,0.049215376
42780,0.06321317
42781,0.10802899
42782,0.111515194
42783,0.078899756
42784,0.22126782
42785,0.11888005
42786,0.11128589
42787,0.118031606
42788,0.11491418
42789,0.24706396
42790,0.26918754
42791,0.24827099
42792,0.13997006
42793,0.087328605
42794,0.13605307
42795,0.23935167
42796,0.09441292
42797,0.09567457
42798,0.049140804
42799,0.12091863
42800,0.21695308
42801,0.18303451
42802,0.17992176
42803,0.025354628
42804,0.13118085
42805,0.32464978
42806,0.25720862
42807,0.14124975
42808,0.06487368
42809,0.22550501
42810,0.13124894
42811,0.062881686
42812,0.19597958
42813,0.24014057
42814,0.0186862
42815,0.22113734
42816,0.09008407
42817,0.22524913
42818,0.16926086
42819,0.076669104
42820,0.5894319
42821,0.059782017
42822,0.02936449
42823,0.1809826
42824,0.27374414
42825,0.15126695
42826,0.12243432
42827,0.014127507
42828,0.17700882
42829,0.12237304
42830,0.030196212
42831,0.27235463
42832,0.25373983
42833,0.3572146
42834,0.18129532
42835,0.13698195
42836,0.20281625
42837,0.18796526
42838,0.12767924
42839,0.1740177
42840,0.16561252
42841,0.28811994
42842,0.36434293
42843,0.3280267
42844,0.2750202
42845,0.12589833
42846,0.20285128
42847,0.07291973
42848,0.26834235
42849,0.38732082
42850,0.3760739
42851,0.15674734
42852,0.18851529
42853,0.2750214
42854,0.02887681
42855,0.053818665
42856,0.011800407
42857,0.2560444
42858,0.083813444
42859,0.23664652
42860,0.15835294
42861,0.33257148
42862,0.40941584
42863,0.31261736
42864,0.31410077
42865,0.07812345
42866,0.26810485
42867,0.30979323
42868,0.013117012
42869,0.019512925
42870,0.19961755
42871,0.29852194
42872,0.2602631
42873,0.20454125
42874,0.31472138
42875,0.10008375
42876,0.2517662
42877,0.0441552
42878,0.24199641
42879,0.22679004
42880,0.2638346
42881,0.21971732
42882,0.29687345
42883,0.45047227
42884,0.2839277
42885,0.015799029
42886,0.104029074
42887,0.14521435
42888,0.28512678
42889,0.10678045
42890,0.17127222
42891,0.164148
42892,0.17576402
42893,0.012910589
42894,0.26304618
42895,0.25401512
42896,0.211039
42897,0.14186478
42898,0.07240292
42899,0.2655561
42900,0.120083824
42901,0.016030982
42902,0.29879233
42903,0.31431144
42904,0.11257652
42905,0.6152928
42906,0.12370765
42907,0.078428335
42908,0.17554344
42909,0.18412529
42910,0.22839051
42911,0.35477668
42912,0.10748532
42913,0.20279852
42914,0.091323465
42915,0.347559
42916,0.2150548
42917,0.2163421
42918,0.41342914
42919,0.11782244
42920,0.3700945
42921,0.08105194
42922,0.2512664
42923,0.3397999
42924,0.1868012
42925,0.34071276
42926,0.05808412
42927,0.30711734
42928,0.027598869
42929,0.026942601
42930,0.24875185
42931,0.37741107
42932,0.19662566
42933,0.22190206
42934,0.22929154
42935,0.15968737
42936,0.01834623
42937,0.15228742
42938,0.73539466
42939,0.1762972
42940,0.27115345
42941,0.14714658
42942,0.2603417
42943,0.7123236
42944,0.19357717
42945,0.019388735
42946,0.36665878
42947,0.30325484
42948,0.01799166
42949,0.18476726
42950,0.16920878
42951,0.21636385
42952,0.1870392
42953,0.13646176
42954,0.2078217
42955,0.098290406
42956,0.28211045
42957,0.3447791
42958,0.05504562
42959,0.770934
42960,0.27407107
42961,0.06346561
42962,0.036578786
42963,0.26540923
42964,0.0263098
42965,0.17434855
42966,0.08967425
42967,0.51316243
42968,0.08556206
42969,0.06826033
42970,0.255492
42971,0.2708096
42972,0.3646732
42973,0.0098991105
42974,0.27630237
42975,0.34576696
42976,0.15536378
42977,0.13757773
42978,0.17037801
42979,0.30176637
42980,0.01616065
42981,0.4612006
42982,0.28330812
42983,0.2938602
42984,0.22872709
42985,0.18836479
42986,0.33282834
42987,0.20225546
42988,0.19337642
42989,0.22044764
42990,0.09704135
42991,0.23484974
42992,0.39047927
42993,0.07799131
42994,0.29958448
42995,0.026877984
42996,0.039105687
42997,0.103685245
42998,0.067838974
42999,0.07026887
43000,0.24506567
43001,0.317637
43002,0.07810111
43003,0.056641024
43004,0.05431794
43005,0.19492659
43006,0.0625065
43007,0.4298112
43008,0.21368445
43009,0.24211057
43010,0.4581128
43011,0.19597857
43012,0.060077675
43013,0.15295851
43014,0.16624698
43015,0.19229546
43016,0.102116466
43017,0.3201299
43018,0.2173192
43019,0.1369378
43020,0.1294837
43021,0.07997239
43022,0.035478856
43023,0.108503245
43024,0.23943874
43025,0.04977787
43026,0.18098934
43027,0.17867817
43028,0.3404477
43029,0.16825713
43030,0.016408334
43031,0.26996383
43032,0.13139008
43033,0.18595125
43034,0.22754166
43035,0.10798349
43036,0.3800011
43037,0.018236103
43038,0.16327833
43039,0.16838054
43040,0.28219444
43041,0.20671284
43042,0.49963441
43043,0.23024206
43044,0.019087376
43045,0.14196849
43046,0.57778734
43047,0.3264595
43048,0.40367272
43049,0.3153682
43050,0.04372242
43051,0.3115464
43052,0.27136594
43053,0.05848406
43054,0.23739259
43055,0.13953859
43056,0.066511996
43057,0.026651945
43058,0.16968329
43059,0.06439672
43060,0.041355584
43061,0.1796497
43062,0.1316174
43063,0.095376186
43064,0.36413854
43065,0.2692063
43066,0.20499513
43067,0.013950108
43068,0.028168876
43069,0.06263426
43070,0.26487628
43071,0.062241398
43072,0.1757626
43073,0.048492078
43074,0.24952568
43075,0.028362444
43076,0.032119356
43077,0.21546453
43078,0.15766357
43079,0.12137273
43080,0.071812436
43081,0.06714021
43082,0.041438553
43083,0.3514333
43084,0.09216823
43085,0.19158034
43086,0.10415892
43087,0.3123496
43088,0.1146764
43089,0.2630832
43090,0.20510273
43091,0.06582143
43092,0.09361972
43093,0.3693123
43094,0.1509784
43095,0.29051244
43096,0.3198659
43097,0.21560286
43098,0.30626044
43099,0.422474
43100,0.12263011
43101,0.23049332
43102,0.31004998
43103,0.12920667
43104,0.21894048
43105,0.043960426
43106,0.23116393
43107,0.0682276
43108,0.32369095
43109,0.13688307
43110,0.060312625
43111,0.11070932
43112,0.076670974
43113,0.12928888
43114,0.20921941
43115,0.15240455
43116,0.031019457
43117,0.08220295
43118,0.10545656
43119,0.052083798
43120,0.29343817
43121,0.31218562
43122,0.009928541
43123,0.17403351
43124,0.034071743
43125,0.1060503
43126,0.51050985
43127,0.34547386
43128,0.09727783
43129,0.021833926
43130,0.22826941
43131,0.14684287
43132,0.13114144
43133,0.3862137
43134,0.094966896
43135,0.018451788
43136,0.5796077
43137,0.09135898
43138,0.20147093
43139,0.20184599
43140,0.2864783
43141,0.26115647
43142,0.01880023
43143,0.058820244
43144,0.2518142
43145,0.0364574
43146,0.114273146
43147,0.1217364
43148,0.66416204
43149,0.21202812
43150,0.10436816
43151,0.36913586
43152,0.04231939
43153,0.07383189
43154,0.21534187
43155,0.22389525
43156,0.13247569
43157,0.25873902
43158,0.013371205
43159,0.103271075
43160,0.22281791
43161,0.02031189
43162,0.085307956
43163,0.22893265
43164,0.18603475
43165,0.023935841
43166,0.46768054
43167,0.276052
43168,0.108489096
43169,0.33743444
43170,0.0905222
43171,0.103932425
43172,0.10430816
43173,0.42514697
43174,0.24425802
43175,0.111957505
43176,0.3961266
43177,0.318389
43178,0.067656904
43179,0.3152204
43180,0.07070524
43181,0.21007442
43182,0.13106848
43183,0.17083295
43184,0.10210464
43185,0.11715615
43186,0.1819943
43187,0.1158031
43188,0.20408586
43189,0.28074566
43190,0.27826518
43191,0.37541667
43192,0.20314167
43193,0.21472919
43194,0.03865804
43195,0.013129967
43196,0.18225199
43197,0.10928129
43198,0.17678234
43199,0.075122185
43200,0.08612777
43201,0.07098384
43202,0.28320846
43203,0.35298318
43204,0.10029125
43205,0.17044702
43206,0.05460148
43207,0.13032284
43208,0.31520826
43209,0.24339849
43210,0.10970107
43211,0.13369238
43212,0.19118103
43213,0.17537151
43214,0.18037824
43215,0.25486475
43216,0.34191138
43217,0.28547025
43218,0.10552467
43219,0.23683055
43220,0.4751345
43221,0.18553254
43222,0.42722866
43223,0.09129501
43224,0.18108279
43225,0.106134675
43226,0.2774944
43227,0.16471058
43228,0.2657961
43229,0.15463676
43230,0.3779593
43231,0.24348862
43232,0.29413426
43233,0.091553204
43234,0.12919469
43235,0.13786964
43236,0.19361518
43237,0.4703703
43238,0.2512499
43239,0.06902452
43240,0.38573584
43241,0.19534835
43242,0.099382535
43243,0.033470277
43244,0.24226634
43245,0.15746494
43246,0.18328083
43247,0.18054259
43248,0.037606098
43249,0.03355599
43250,0.270376
43251,0.0127000995
43252,0.10575751
43253,0.21473986
43254,0.1665301
43255,0.031636637
43256,0.4601509
43257,0.12268138
43258,0.25495654
43259,0.17055538
43260,0.2858051
43261,0.23776183
43262,0.04164118
43263,0.2717881
43264,0.19252393
43265,0.1679241
43266,0.13119768
43267,0.079784065
43268,0.0545948
43269,0.0935658
43270,0.083824575
43271,0.1319049
43272,0.39086252
43273,0.21936478
43274,0.18498859
43275,0.1921333
43276,0.32669234
43277,0.08892585
43278,0.3683448
43279,0.27544978
43280,0.3109511
43281,0.14148769
43282,0.16832222
43283,0.21618365
43284,0.7166477
43285,0.17781572
43286,0.037847314
43287,0.22951797
43288,0.043392215
43289,0.16977714
43290,0.027424283
43291,0.42870578
43292,0.14371574
43293,0.12727699
43294,0.12995835
43295,0.2703351
43296,0.050066274
43297,0.22227764
43298,0.08589145
43299,0.11316846
43300,0.11734555
43301,0.36928192
43302,0.16624242
43303,0.24988957
43304,0.15510726
43305,0.32643515
43306,0.5108931
43307,0.27776453
43308,0.1814717
43309,0.17018865
43310,0.1985709
43311,0.11251084
43312,0.29252303
43313,0.019824194
43314,0.28911692
43315,0.16396345
43316,0.463906
43317,0.3420435
43318,0.29569846
43319,0.1350213
43320,0.07673433
43321,0.15119654
43322,0.16561894
43323,0.26529983
43324,0.12238582
43325,0.17488593
43326,0.12278169
43327,0.23928477
43328,0.0144841345
43329,0.3538467
43330,0.14642382
43331,0.19758776
43332,0.06071828
43333,0.23742987
43334,0.3741549
43335,0.17880808
43336,0.101712435
43337,0.4793226
43338,0.12827203
43339,0.14933617
43340,0.22612144
43341,0.10520412
43342,0.11557009
43343,0.22190432
43344,0.1529156
43345,0.27043736
43346,0.2036285
43347,0.2078368
43348,0.05214989
43349,0.25012967
43350,0.2657055
43351,0.21331993
43352,0.019553445
43353,0.099485636
43354,0.23419583
43355,0.04606837
43356,0.039093427
43357,0.08707862
43358,0.1807632
43359,0.09109045
43360,0.2808607
43361,0.21628518
43362,0.027929958
43363,0.016958436
43364,0.20888239
43365,0.44626236
43366,0.27210644
43367,0.15050319
43368,0.44368243
43369,0.011080648
43370,0.12860453
43371,0.07481573
43372,0.1250717
43373,0.5501514
43374,0.110036105
43375,0.1536984
43376,0.17378129
43377,0.1957976
43378,0.08507621
43379,0.18415429
43380,0.35282448
43381,0.2694571
43382,0.2655528
43383,0.17394179
43384,0.24374905
43385,0.09240563
43386,0.38202083
43387,0.087671906
43388,0.094226666
43389,0.1285104
43390,0.2878932
43391,0.26056856
43392,0.09999748
43393,0.10475763
43394,0.21820408
43395,0.41821253
43396,0.27105927
43397,0.24496105
43398,0.24626599
43399,0.35027206
43400,0.13825369
43401,0.22765046
43402,0.13392074
43403,0.12714154
43404,0.065663084
43405,0.23268224
43406,0.08402817
43407,0.31861296
43408,0.43895465
43409,0.15950507
43410,0.1923595
43411,0.20753717
43412,0.01150791
43413,0.21459615
43414,0.19973095
43415,0.23344503
43416,0.26865938
43417,0.24063784
43418,0.091734454
43419,0.13053297
43420,0.16470462
43421,0.07075614
43422,0.1813338
43423,0.21905762
43424,0.22413363
43425,0.22349499
43426,0.41233665
43427,0.022052987
43428,0.15170774
43429,0.11176997
43430,0.26258478
43431,0.49055475
43432,0.38699552
43433,0.08676888
43434,0.22542508
43435,0.22954713
43436,0.10303055
43437,0.3257123
43438,0.073758945
43439,0.014402398
43440,0.37815332
43441,0.07055469
43442,0.12404266
43443,0.08385946
43444,0.32342088
43445,0.22426622
43446,0.05080233
43447,0.29559916
43448,0.17682666
43449,0.19806904
43450,0.16136084
43451,0.12778597
43452,0.13661367
43453,0.49216765
43454,0.05578326
43455,0.22337417
43456,0.12644425
43457,0.085872546
43458,0.21365163
43459,0.21969104
43460,0.35544932
43461,0.0125561245
43462,0.038031247
43463,0.02284383
43464,0.11051962
43465,0.073432
43466,0.01739616
43467,0.031615652
43468,0.10207118
43469,0.1464326
43470,0.22038598
43471,0.24158333
43472,0.1311786
43473,0.24156807
43474,0.12152367
43475,0.35586318
43476,0.035980336
43477,0.023929637
43478,0.16987903
43479,0.54209584
43480,0.16224748
43481,0.1779879
43482,0.77668667
43483,0.29694778
43484,0.117766626
43485,0.26960507
43486,0.17492652
43487,0.31247988
43488,0.22411214
43489,0.13179201
43490,0.043057356
43491,0.24737003
43492,0.012396388
43493,0.34720457
43494,0.05555662
43495,0.18935426
43496,0.11649242
43497,0.22705717
43498,0.2210537
43499,0.06582363
43500,0.12742722
43501,0.25124294
43502,0.090825416
43503,0.3004243
43504,0.12781756
43505,0.29686683
43506,0.22497956
43507,0.25497764
43508,0.5716916
43509,0.027933137
43510,0.17262538
43511,0.29953477
43512,0.20933616
43513,0.18573044
43514,0.25711846
43515,0.29779986
43516,0.23571138
43517,0.08753046
43518,0.18089022
43519,0.19886008
43520,0.25608057
43521,0.23995407
43522,0.32847595
43523,0.30392054
43524,0.21082719
43525,0.0740918
43526,0.07574838
43527,0.085756965
43528,0.10224293
43529,0.04785893
43530,0.08128062
43531,0.18175043
43532,0.062836125
43533,0.03241076
43534,0.16256632
43535,0.023655942
43536,0.076571636
43537,0.14945725
43538,0.36026272
43539,0.015958028
43540,0.052845232
43541,0.28581756
43542,0.2637023
43543,0.06765321
43544,0.030104673
43545,0.07623767
43546,0.41806275
43547,0.27801841
43548,0.113646895
43549,0.33630922
43550,0.07445336
43551,0.1523403
43552,0.38682994
43553,0.15104641
43554,0.14243445
43555,0.13512336
43556,0.1725654
43557,0.15363038
43558,0.59794825
43559,0.22432701
43560,0.2159601
43561,0.445681
43562,0.2614397
43563,0.13626839
43564,0.23855014
43565,0.15157051
43566,0.115549184
43567,0.052244797
43568,0.09799411
43569,0.2165411
43570,0.571007
43571,0.0707154
43572,0.14791104
43573,0.32670695
43574,0.15132816
43575,0.29036006
43576,0.20624816
43577,0.08757338
43578,0.13029063
43579,0.29900295
43580,0.22151153
43581,0.25124753
43582,0.08017092
43583,0.19900587
43584,0.4048497
43585,0.023884805
43586,0.40686813
43587,0.15709254
43588,0.16037625
43589,0.09768217
43590,0.20240158
43591,0.09773476
43592,0.26320556
43593,0.2161155
43594,0.16855258
43595,0.39847514
43596,0.33998877
43597,0.23083326
43598,0.3006915
43599,0.30996186
43600,0.08783588
43601,0.13734064
43602,0.06804323
43603,0.04424921
43604,0.14346945
43605,0.1936539
43606,0.23119217
43607,0.23261437
43608,0.10259943
43609,0.11564828
43610,0.27757466
43611,0.4235151
43612,0.1322006
43613,0.079056874
43614,0.2657954
43615,0.3582068
43616,0.06884257
43617,0.020594768
43618,0.336702
43619,0.29976103
43620,0.2854886
43621,0.26748195
43622,0.16851035
43623,0.14594345
43624,0.15015458
43625,0.58270603
43626,0.42043895
43627,0.13677013
43628,0.4214131
43629,0.08457048
43630,0.1933809
43631,0.13308333
43632,0.37864283
43633,0.05478973
43634,0.06958918
43635,0.12599462
43636,0.26780167
43637,0.5296189
43638,0.48465666
43639,0.2961869
43640,0.08003856
43641,0.14001441
43642,0.17179616
43643,0.29793653
43644,0.21011372
43645,0.07410009
43646,0.16461334
43647,0.17561679
43648,0.013649328
43649,0.17401858
43650,0.18805525
43651,0.1403092
43652,0.26376575
43653,0.03449707
43654,0.012449536
43655,0.4389475
43656,0.122039266
43657,0.19729787
43658,0.2460069
43659,0.13702844
43660,0.106064826
43661,0.28562182
43662,0.1369732
43663,0.11864264
43664,0.08731998
43665,0.22304624
43666,0.014779769
43667,0.092839494
43668,0.2706381
43669,0.32520762
43670,0.23692936
43671,0.48917022
43672,0.20043465
43673,0.03648969
43674,0.21623538
43675,0.35339722
43676,0.2885377
43677,0.46198562
43678,0.013984329
43679,0.45124313
43680,0.33064032
43681,0.10449535
43682,0.33249408
43683,0.75935715
43684,0.2807299
43685,0.2037664
43686,0.40761137
43687,0.18284278
43688,0.20082285
43689,0.37862328
43690,0.22181708
43691,0.049366284
43692,0.15125799
43693,0.41613737
43694,0.2913372
43695,0.21848497
43696,0.18153088
43697,0.1719509
43698,0.06874962
43699,0.22526434
43700,0.33834845
43701,0.1813995
43702,0.044868857
43703,0.0760729
43704,0.09731501
43705,0.07663564
43706,0.15636504
43707,0.46145958
43708,0.18171002
43709,0.08103997
43710,0.15498629
43711,0.025623735
43712,0.7418281
43713,0.009468744
43714,0.06308195
43715,0.079750896
43716,0.5251189
43717,0.27859253
43718,0.015328578
43719,0.14134935
43720,0.32238683
43721,0.25022763
43722,0.016527595
43723,0.012153432
43724,0.02073134
43725,0.06732525
43726,0.15705033
43727,0.18966268
43728,0.043189127
43729,0.28020495
43730,0.078141585
43731,0.3794841
43732,0.093599714
43733,0.25448778
43734,0.2307564
43735,0.34371263
43736,0.2495777
43737,0.048429552
43738,0.16541134
43739,0.2194602
43740,0.17111874
43741,0.14010262
43742,0.03619473
43743,0.15547632
43744,0.07967247
43745,0.19675787
43746,0.1633733
43747,0.22531514
43748,0.107278585
43749,0.016243473
43750,0.1600276
43751,0.2357104
43752,0.3268701
43753,0.36476785
43754,0.3493523
43755,0.26814324
43756,0.12915236
43757,0.17270628
43758,0.019659262
43759,0.056554154
43760,0.1366572
43761,0.15119585
43762,0.13631313
43763,0.045448814
43764,0.01796982
43765,0.020725617
43766,0.18895048
43767,0.503138
43768,0.16958995
43769,0.78105015
43770,0.30392054
43771,0.013717378
43772,0.118890174
43773,0.13667656
43774,0.18525589
43775,0.37120092
43776,0.20800065
43777,0.009097108
43778,0.23906884
43779,0.19785278
43780,0.08211714
43781,0.09032757
43782,0.05677468
43783,0.15777741
43784,0.20837183
43785,0.26362017
43786,0.17760387
43787,0.1729455
43788,0.26323992
43789,0.0549624
43790,0.37667528
43791,0.22370502
43792,0.1388091
43793,0.13384105
43794,0.16727194
43795,0.17093472
43796,0.3033498
43797,0.34894058
43798,0.23887964
43799,0.0117473295
43800,0.052332487
43801,0.10093015
43802,0.11902684
43803,0.023748817
43804,0.07310093
43805,0.18290456
43806,0.29771298
43807,0.17330451
43808,0.12533571
43809,0.23117743
43810,0.113840155
43811,0.27468243
43812,0.03667857
43813,0.18126823
43814,0.14797248
43815,0.10908057
43816,0.13756761
43817,0.09982048
43818,0.1916632
43819,0.054880336
43820,0.27351773
43821,0.23679568
43822,0.12518394
43823,0.21526848
43824,0.25586486
43825,0.18231478
43826,0.088271886
43827,0.12115795
43828,0.13416342
43829,0.2868958
43830,0.013284221
43831,0.41740772
43832,0.36718825
43833,0.025588613
43834,0.099914365
43835,0.1929997
43836,0.084392056
43837,0.16838105
43838,0.10298086
43839,0.16409253
43840,0.18929927
43841,0.4576807
43842,0.12653202
43843,0.28551582
43844,0.25659436
43845,0.23656864
43846,0.1755757
43847,0.08420182
43848,0.11700965
43849,0.27842143
43850,0.21764727
43851,0.09738826
43852,0.059905306
43853,0.154999
43854,0.07480978
43855,0.06479631
43856,0.1323326
43857,0.016453855
43858,0.11100519
43859,0.39735353
43860,0.06462846
43861,0.13492574
43862,0.3381819
43863,0.12917666
43864,0.34902796
43865,0.12499687
43866,0.550347
43867,0.20404801
43868,0.16431418
43869,0.32379523
43870,0.020165678
43871,0.015938804
43872,0.11674461
43873,0.10143814
43874,0.074738145
43875,0.20895272
43876,0.09271219
43877,0.24263506
43878,0.3366295
43879,0.20228466
43880,0.12034748
43881,0.24127212
43882,0.24432673
43883,0.37056378
43884,0.19502954
43885,0.20882596
43886,0.18091765
43887,0.03836675
43888,0.21399236
43889,0.29925773
43890,0.10923294
43891,0.18547554
43892,0.030944863
43893,0.08873805
43894,0.1672488
43895,0.41500446
43896,0.4524123
43897,0.35482055
43898,0.22819015
43899,0.2355461
43900,0.2893657
43901,0.27106553
43902,0.22328883
43903,0.03013374
43904,0.18535036
43905,0.17186803
43906,0.18077786
